#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Lake Malawi Natl. Park - Mangochi,MW30111,,Lake Malawi National Park,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mangochi Town,MW30120,,Mangochi Township,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Monkey Bay Urban,MW30121,,,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Lake Malombe,MW30199,,,,Mangochi,MW301,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Liwonde,MW30201,,,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Sitola,MW30202,,TA Sitola,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kawinga,MW30203,,Senior TA Kawinga,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Chamba,MW30204,,TA Chamba,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Mposa,MW30205,,TA Mposa,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Mlomba,MW30206,,TA Mlomba,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Chikweo,MW30207,,TA Chikweo,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Ngokwe,MW30208,,TA Ngokwe,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Chiwalo,MW30209,,STA Chiwalo,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nyambi,MW30210,,,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Liwonde National Park,MW30213,,,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Machinga Boma,MW30220,,,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Liwonde Town,MW30222,,Liwonde Township,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Lake Chiuta,MW30299,,,,Machinga,MW302,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kuntumanji,MW30301,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Mwambo,MW30302,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Mkumbira,MW30303,,TA Mkumbira,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Chikowi,MW30304,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Mbiza,MW30305,,STA Mbiza,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Mlumbe,MW30306,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Malemia,MW30307,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Lake Chilwa,MW30399,,,,Zomba,MW303,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Mpama,MW30401,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Likoswe,MW30402,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kadewere,MW30403,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nkalo,MW30404,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Chitera,MW30405,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nchema,MW30406,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chiradzulu Boma,MW30420,,,,Chiradzulu,MW304,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kapeni,MW30501,,Senior TA Kapeni,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Lundu,MW30502,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Chigaru,MW30503,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kunthembwe,MW30504,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Makata,MW30505,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kuntaja,MW30506,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Machinjili,MW30507,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Somba,MW30508,,,,Blantyre,MW305,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kanduku,MW30601,,,,Mwanza,MW306,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nthache,MW30602,,,,Mwanza,MW306,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mwanza Boma,MW30620,,,,Mwanza,MW306,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nsabwe,MW30701,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Thukuta,MW30702,,STA Thukuta,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Mbawela,MW30703,,STA Mbawela,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Changata,MW30704,,STA Chingata,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Mphuka,MW30705,,STA Mphuka,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Kwethemule,MW30706,,STA Kwethemule,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kapichi,MW30707,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nchilamwela,MW30708,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Chimaliro,MW30709,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Bvumbwe,MW30710,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Thomas,MW30711,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Thyolo Boma,MW30720,,,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Luchenza Town,MW30721,,Luchenza Township,,Thyolo,MW307,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Mabuka,MW30801,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Laston Njema,MW30802,,Laston Njema,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Chikumbu,MW30803,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nthiramanja,MW30804,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nkanda,MW30805,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Juma,MW30806,,TA Juma,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mulanje Mountain Reserve,MW30807,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mulanje Boma,MW30820,,,,Mulanje,MW308,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Mkhumba,MW30901,,,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nazombe,MW30902,,,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Chiwalo,MW30903,,STA Chiwalo (STA Chiwalo) (TA Nazom,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Lake Chilwa,MW30904,,,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Phalombe Boma,MW30920,,Phalombe,,Phalombe,MW309,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Ngabu,MW31001,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Lundu,MW31002,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Chapananga,MW31003,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Maseya,MW31004,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Katunga,MW31005,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kasisi,MW31006,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Makhwira,MW31007,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Lengwe National Park,MW31008,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Majete Game Reserve - Chikwawa,MW31009,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chikwawa Boma,MW31020,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Ndamera,MW31101,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Chimombo,MW31102,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nyachikadza,MW31103,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Mlolo,MW31104,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Tengani,MW31105,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Mbenje,MW31106,,TA Mbenje,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Malemia,MW31107,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Ngabu,MW31108,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
SC Makoka,MW31109,,STA Makoko,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mwabvi Game Reserve,MW31110,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Nsanje Boma,MW31120,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Nsamala,MW31201,,TA Msamala,,Balaka,MW312,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Kalembo,MW31204,,,,Balaka,MW312,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Balaka Town,MW31220,,Balaka Boma,,Balaka,MW312,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Dambe,MW31301,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Mlauli,MW31302,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Symon,MW31303,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
TA Ngozi,MW31304,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Majete Game Reserve - Neno,MW31305,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Neno Boma,MW31320,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mbedza Ward,MW31431,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mtiya Ward,MW31432,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Masongola Ward,MW31433,,Masondola Ward,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chikamveka Ward,MW31434,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chikamveka North Ward,MW31435,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chirunga East Ward,MW31436,,Chilunga East Ward,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chirunga Ward,MW31437,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Likangala Ward,MW31438,,Likangal North Ward,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Zakazaka Ward,MW31439,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Zomba Central Ward,MW31440,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chambo Ward,MW31441,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Sadzi Ward,MW31442,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Likangala Central Ward,MW31443,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Likangala South Ward,MW31444,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Michiru Ward,MW31531,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
South Lunzu Ward,MW31532,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mapanga Ward,MW31533,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Nkolokoti Ward,MW31534,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Ndirande North Ward,MW31535,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Ndirande South Ward,MW31536,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Ndirande West Ward,MW31537,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Nyambadwe Ward,MW31538,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Likhubula Ward,MW31539,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chilomoni Ward,MW31540,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Blantyre West Ward,MW31541,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Blantyre Central Ward,MW31542,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Blantyre East Ward,MW31543,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chichiri Ward,MW31544,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Mzedi Ward,MW31545,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Bangwe Ward,MW31546,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Namiyango Ward,MW31547,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Limbe East Ward,MW31548,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Limbe Central Ward,MW31549,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Limbe West Ward,MW31550,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Soche East Ward,MW31551,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Soche West Ward,MW31552,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Nancholi Ward,MW31553,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Misesa Ward,MW31554,,Misesa,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Chigumula Ward,MW31555,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
Msamba Ward,MW31556,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-09-03,2018-10-16,
